load ./log/checkpoint_epoch100.pth
================================================================================
Epoch [101/300]
Test time : 69.6158230304718 s
i,	,y,	p
7085 1.0 1.1159357
7086 1.0 0.82690626
7087 1.0 1.3911883
7088 1.0 0.6780172
7089 1.0 0.34479675
7090 1.0 0.47966236
7091 1.0 0.49534106
7092 1.0 1.2426068
7093 1.0 0.36569747
7094 1.0 0.7334497
7095 1.0 0.80336386
7096 1.0 0.30492282
7097 1.0 0.87399423
7098 1.0 0.98094153
7099 1.0 0.5126514
7100 1.0 0.4354026
7101 1.0 0.8849898
7102 1.0 0.53522235
7103 1.0 0.86988395
7104 0.0 0.24571237
7105 0.0 1.3091208
7106 0.0 0.88134897
7107 0.0 1.1249987
7108 0.0 0.5485929
7109 0.0 0.8631364
7110 0.0 0.9003715
7111 0.0 1.056285
7112 0.0 1.530027
7113 0.0 1.123406
7114 0.0 0.56067896
7115 0.0 0.61714333
7116 0.0 1.655926
7117 0.0 0.6354537
7118 0.0 0.672279
7119 0.0 0.57363987
7120 0.0 0.68719095
7121 0.0 0.6876597
7122 0.0 1.3503273
7123 0.0 0.61212766
7124 0.0 0.7234025
7125 0.0 0.74134505
7126 0.0 1.2935405
7127 0.0 1.3784214
7128 0.0 0.334988
7129 0.0 1.3419043
7130 0.0 0.25764748
7131 0.0 0.9488685
7132 0.0 1.3012574
7133 0.0 1.0567418
7134 0.0 0.78533274
7135 0.0 1.0771723
7136 0.0 0.6696692
7137 0.0 0.615191
7138 0.0 0.71764255
7139 0.0 0.61179566
7140 0.0 0.7929038
7141 0.0 0.44727176
7142 0.0 0.91484857
7143 0.0 0.5030732
7144 0.0 0.4565979
7145 0.0 0.90230316
7146 0.0 0.74249345
7147 0.0 0.8807514
7148 0.0 0.8553351
7149 0.0 0.8486187
7150 0.0 1.0077256
7151 0.0 0.20851673
7152 0.0 1.0022842
7153 0.0 0.97143894
7154 0.0 0.60951096
7155 0.0 1.1700587
7156 0.0 0.98219204
7157 0.0 0.6912055
7158 0.0 0.8951295
7159 0.0 1.3491136
7160 0.0 0.88144445
7161 0.0 0.42120048
7162 0.0 0.8163255
7163 0.0 0.8433296
7164 0.0 0.80824894
7165 0.0 0.90407217
7166 0.0 0.55202436
7167 0.0 0.81390125
7168 1.0 0.23860896
7169 1.0 0.8946149
7170 1.0 0.44219315
7171 1.0 0.6306131
7172 1.0 0.76629984
7173 1.0 0.65503013
7174 1.0 0.93474543
7175 1.0 0.1554469
7176 1.0 0.17497237
7177 1.0 0.4106134
7178 1.0 0.49739963
7179 1.0 0.19295895
7180 1.0 0.6082573
7181 1.0 0.5334627
7182 1.0 0.17478853
7183 1.0 0.6397193
7184 1.0 0.4177216
7185 1.0 0.59860057
7186 1.0 0.18981872
7187 1.0 0.23657021
7188 1.0 0.45564553
7189 1.0 0.32260847
7190 1.0 0.33872718
7191 1.0 0.6194753
7192 1.0 0.5098206
7193 1.0 0.5836381
7194 1.0 0.5771636
7195 1.0 0.46157813
7196 1.0 0.5439015
7197 1.0 0.5561624
7198 1.0 0.54588157
7199 1.0 0.6686165
7200 1.0 0.95038277
7201 1.0 0.653785
7202 1.0 0.32415047
7203 1.0 0.37710696
7204 1.0 0.18647705
7205 1.0 0.6778267
7206 1.0 0.25609228
7207 1.0 0.39352924
7208 1.0 0.37484536
7209 1.0 0.17770441
7210 1.0 0.33236364
7211 1.0 1.0056026
7212 1.0 0.74163336
7213 1.0 0.3696943
7214 1.0 0.7404674
7215 1.0 0.41018218
7216 1.0 0.3695905
7217 1.0 0.5098216
7218 1.0 0.5829888
7219 1.0 1.2083691
7220 1.0 0.396288
7221 1.0 0.38638037
7222 1.0 0.39353022
7223 1.0 0.29361206
7224 1.0 0.6194753
7225 1.0 0.2634876
7226 1.0 0.9822402
7227 1.0 0.15544514
7228 1.0 0.24508364
7229 1.0 0.8340206
7230 1.0 0.3655689
7231 1.0 0.9163509
7232 0.0 0.68807155
7233 0.0 1.3414332
7234 0.0 0.746551
7235 0.0 1.1563294
7236 0.0 0.7141268
7237 0.0 1.0928265
7238 0.0 0.8466383
7239 0.0 0.7441129
7240 0.0 0.8429425
7241 0.0 0.3685935
7242 0.0 0.29969338
7243 0.0 0.7571817
7244 0.0 1.18352
7245 0.0 0.5673211
7246 0.0 1.0332456
7247 0.0 1.1889346
7248 0.0 0.8944824
7249 0.0 0.82420945
7250 0.0 0.42737287
7251 0.0 0.25485998
7252 0.0 0.52787584
7253 0.0 0.95806926
7254 0.0 0.689762
7255 0.0 0.66131186
7256 0.0 0.77092284
7257 0.0 1.1146307
7258 0.0 0.8087299
7259 0.0 1.2874277
7260 0.0 0.93382883
7261 0.0 0.7885127
7262 0.0 0.34025973
7263 0.0 0.6894115
7264 0.0 0.68533236
7265 0.0 0.8022862
7266 0.0 0.53910226
7267 0.0 1.0130955
7268 0.0 1.0992008
7269 0.0 0.48068142
7270 0.0 0.31342375
7271 0.0 0.6432685
7272 0.0 0.91796607
7273 0.0 0.35130414
7274 0.0 1.4874864
7275 0.0 0.33321035
7276 0.0 0.72823584
7277 0.0 1.5407696
7278 0.0 1.4182522
7279 0.0 0.26983228
7280 0.0 1.6261605
7281 0.0 0.3663614
7282 0.0 0.48306382
7283 0.0 1.3658783
7284 0.0 0.4918024
7285 0.0 0.65580827
7286 0.0 0.38298818
7287 0.0 1.1492826
7288 0.0 0.8797914
7289 0.0 0.30627006
7290 0.0 0.99953574
7291 0.0 1.182411
7292 0.0 0.5309715
7293 0.0 1.2989494
7294 0.0 1.1286578
7295 0.0 1.1073213
7296 1.0 0.24436556
7297 1.0 0.7229621
7298 1.0 0.5684833
7299 1.0 0.23158509
7300 1.0 0.7200378
7301 1.0 0.32950705
7302 1.0 0.81206125
7303 1.0 0.546643
7304 1.0 0.6611701
7305 1.0 0.3643794
7306 1.0 0.39862743
7307 1.0 0.5161057
7308 1.0 0.3643794
7309 1.0 0.7567439
7310 1.0 0.45163453
7311 1.0 0.6780471
7312 1.0 0.29880786
7313 1.0 0.7102783
7314 1.0 0.40867963
7315 1.0 0.2823317
7316 1.0 0.3655689
7317 1.0 0.28644142
7318 1.0 0.44881314
7319 1.0 0.5439019
7320 1.0 0.49930906
7321 1.0 0.3526197
7322 1.0 0.48057574
7323 1.0 0.39440304
7324 1.0 0.41156486
7325 1.0 0.26687634
7326 1.0 1.276479
7327 1.0 0.33835748
7328 1.0 0.5775191
7329 1.0 0.442914
7330 1.0 0.19485256
7331 1.0 0.42400643
7332 1.0 0.673346
7333 1.0 0.67958003
7334 1.0 0.42069772
7335 1.0 0.51288843
7336 1.0 0.20212306
7337 1.0 0.6803881
7338 1.0 0.5346453
7339 1.0 0.5491375
7340 1.0 0.75664073
7341 1.0 0.42780954
7342 1.0 0.30755556
7343 1.0 0.44295898
7344 1.0 0.3377052
7345 1.0 0.34947225
7346 1.0 0.27106443
7347 1.0 0.70444745
7348 1.0 0.1861809
7349 1.0 0.40016794
7350 1.0 0.67969936
7351 1.0 0.38855195
7352 1.0 0.69735426
7353 1.0 0.7198769
7354 1.0 0.8800273
7355 1.0 0.35730752
7356 1.0 0.3376675
7357 1.0 0.9229123
7358 1.0 0.41236833
7359 1.0 0.4421262
7360 0.0 1.4701074
7361 0.0 0.17114088
7362 0.0 1.1593581
7363 0.0 0.575986
7364 0.0 0.5324206
7365 0.0 0.81120646
7366 0.0 0.71985054
7367 0.0 0.6227525
7368 0.0 1.3582599
7369 0.0 0.6398629
7370 0.0 0.58341277
7371 0.0 1.2386711
7372 0.0 0.915635
7373 0.0 0.8311137
7374 0.0 0.96512055
7375 0.0 0.9658651
7376 0.0 1.3284802
7377 0.0 0.75692916
7378 0.0 0.8781302
7379 0.0 0.6328043
7380 0.0 1.1512383
7381 0.0 0.82567567
7382 0.0 0.6828534
7383 0.0 0.5168781
7384 0.0 0.79175353
7385 0.0 1.3286003
7386 0.0 1.030461
7387 0.0 1.4332583
7388 0.0 0.49767166
7389 0.0 0.99972445
7390 0.0 0.7008659
7391 0.0 0.8247406
7392 0.0 0.4027288
7393 0.0 0.9405173
7394 0.0 0.1796246
7395 0.0 0.8736628
7396 0.0 0.7072441
7397 0.0 0.71214163
7398 0.0 0.90389735
7399 0.0 0.79602873
7400 0.0 1.2719302
7401 0.0 1.0042865
7402 0.0 0.6246809
7403 0.0 0.35183954
7404 0.0 0.5499366
7405 0.0 1.3034021
7406 0.0 0.4474005
7407 0.0 1.0492244
7408 0.0 1.1331234
7409 0.0 1.1218922
7410 0.0 0.42883357
7411 0.0 0.54163325
7412 0.0 0.9072819
7413 0.0 0.66812086
7414 0.0 0.74047965
7415 0.0 0.43318713
7416 0.0 1.06813
7417 0.0 0.42716777
7418 0.0 0.97178096
7419 0.0 0.34922683
7420 0.0 1.095095
7421 0.0 0.93422645
7422 0.0 0.6285011
7423 0.0 0.8624801
7424 1.0 0.3793436
7425 1.0 0.80376685
7426 1.0 0.49753508
7427 1.0 0.15246555
7428 1.0 1.0567831
7429 1.0 0.90338707
7430 1.0 0.53032374
7431 1.0 0.6730832
7432 1.0 0.8581927
7433 1.0 0.3112461
7434 1.0 0.37214994
7435 1.0 0.2606505
7436 1.0 0.1350221
7437 1.0 0.5394154
7438 1.0 0.60391206
7439 1.0 0.17362915
7440 1.0 0.3666408
7441 1.0 0.76471215
7442 1.0 0.52905613
7443 1.0 0.6241566
7444 1.0 0.31038812
7445 1.0 0.44577596
7446 1.0 0.35340732
7447 1.0 0.50586545
7448 1.0 0.57783216
7449 1.0 1.3517196
7450 1.0 0.60966676
7451 1.0 0.5623043
7452 1.0 0.39665926
7453 1.0 0.50517714
7454 1.0 0.4953556
7455 1.0 0.431437
7456 1.0 0.5566005
7457 1.0 0.30303574
7458 1.0 0.17478853
7459 1.0 0.77735484
7460 1.0 1.0086353
7461 1.0 0.46591252
7462 1.0 0.86596817
7463 1.0 0.34694842
7464 1.0 0.35763466
7465 1.0 0.2536286
7466 1.0 0.5915252
7467 1.0 0.2769248
7468 1.0 0.8109644
7469 1.0 0.9042476
7470 1.0 0.6181872
7471 1.0 0.8739944
7472 1.0 0.5917908
7473 1.0 0.14366655
7474 1.0 0.3342615
7475 1.0 0.38499087
7476 1.0 0.4602414
7477 1.0 0.23040745
7478 1.0 0.61289847
7479 1.0 0.8772561
7480 1.0 0.7566428
7481 1.0 0.9808195
7482 1.0 0.61443216
7483 1.0 0.21650197
7484 1.0 0.8381858
7485 1.0 0.72468954
7486 1.0 0.85209745
7487 1.0 0.43120313
7488 0.0 0.67215526
7489 0.0 0.6888045
7490 0.0 0.8015479
7491 0.0 0.7928475
7492 0.0 0.259095
7493 0.0 0.26289988
7494 0.0 0.9195358
7495 0.0 1.1328
7496 0.0 0.43784788
7497 0.0 1.615861
7498 0.0 0.81951493
7499 0.0 0.3795009
7500 0.0 1.3418835
7501 0.0 0.7019148
7502 0.0 0.5056775
7503 0.0 1.135638
7504 0.0 1.1854739
7505 0.0 0.40957034
7506 0.0 1.1367342
7507 0.0 0.79274535
7508 0.0 1.0935372
7509 0.0 0.81992453
7510 0.0 0.32772148
7511 0.0 0.80984896
7512 0.0 0.68457496
7513 0.0 0.8687022
7514 0.0 0.42424265
7515 0.0 0.80192727
7516 0.0 0.4978404
7517 0.0 0.5300871
7518 0.0 0.70619255
7519 0.0 1.080148
7520 0.0 0.6544936
7521 0.0 0.6942539
7522 0.0 0.8636807
7523 0.0 1.2497584
7524 0.0 1.2548487
7525 0.0 0.43625808
7526 0.0 0.8603343
7527 0.0 0.7710259
7528 0.0 1.3834422
7529 0.0 0.90941215
7530 0.0 0.44328088
7531 0.0 1.1383309
7532 0.0 0.80346066
7533 0.0 0.9323266
7534 0.0 0.6854837
7535 0.0 0.61325663
7536 0.0 0.988896
7537 0.0 0.4273467
7538 0.0 0.47680804
7539 0.0 1.1661408
7540 0.0 0.30212143
7541 0.0 0.6233244
7542 0.0 1.1637138
7543 0.0 0.91659385
7544 0.0 0.6847572
7545 0.0 0.3101918
7546 0.0 0.5852593
7547 0.0 0.5806661
7548 0.0 1.0810843
7549 0.0 0.40671304
7550 0.0 0.5877501
7551 0.0 1.1477603
7552 1.0 0.8129039
7553 1.0 0.25010496
7554 1.0 1.0806335
7555 1.0 0.27575436
7556 1.0 0.23657021
7557 1.0 0.2734894
7558 1.0 0.35488158
7559 1.0 0.1063966
7560 1.0 0.56355846
7561 1.0 0.5881216
7562 1.0 0.46277067
7563 1.0 0.383792
7564 1.0 1.0254186
7565 1.0 0.3804597
7566 1.0 0.5295132
7567 1.0 0.47704026
7568 1.0 1.0145721
7569 1.0 0.33505136
7570 1.0 0.58659875
7571 1.0 0.76876426
7572 1.0 0.54303133
7573 1.0 0.15856247
7574 1.0 0.35954973
7575 1.0 0.36635253
7576 1.0 0.47425446
7577 1.0 0.19074613
7578 1.0 0.25609228
7579 1.0 0.39764756
7580 1.0 0.77453303
7581 1.0 0.37201452
7582 1.0 0.49297512
7583 1.0 0.54638106
7584 1.0 0.22496668
7585 1.0 0.15047649
7586 1.0 0.4136017
7587 1.0 0.6024037
7588 1.0 0.47966236
7589 1.0 0.19991621
7590 1.0 0.9546838
7591 1.0 0.23101768
7592 1.0 0.5643624
7593 1.0 0.3390093
7594 1.0 1.1164181
7595 1.0 0.66210324
7596 1.0 0.6621045
7597 1.0 0.40055844
7598 1.0 0.36883897
7599 1.0 1.687963
7600 1.0 0.53764355
7601 1.0 0.81234807
7602 1.0 0.3940919
7603 1.0 0.3655493
7604 1.0 0.70328045
7605 1.0 0.92463446
7606 1.0 0.8273799
7607 1.0 0.30854824
7608 1.0 0.98094296
7609 1.0 0.52397823
7610 1.0 0.23158465
7611 1.0 1.3501838
7612 1.0 0.37272272
7613 1.0 0.5238547
7614 1.0 0.61335534
7615 1.0 0.21281758
7616 0.0 0.54816425
7617 0.0 0.8088872
7618 0.0 0.46096686
7619 0.0 0.76725775
7620 0.0 1.0575523
7621 0.0 0.7816102
7622 0.0 0.8022624
7623 0.0 1.5031427
7624 0.0 0.2447934
7625 0.0 0.5171572
7626 0.0 1.4860183
7627 0.0 0.28526115
7628 0.0 1.1992718
7629 0.0 0.5951692
7630 0.0 0.56783056
7631 0.0 0.5649507
7632 0.0 0.5241939
7633 0.0 0.2310141
7634 0.0 0.26223215
7635 0.0 0.23037452
7636 0.0 0.7433545
7637 0.0 1.1385661
7638 0.0 0.6299168
7639 0.0 0.53549665
7640 0.0 0.6029676
7641 0.0 0.32969654
7642 0.0 0.7588636
7643 0.0 0.9414107
7644 0.0 0.34762958
7645 0.0 0.51440305
7646 0.0 0.6309251
7647 0.0 0.42954585
7648 0.0 0.4935176
7649 0.0 1.268769
7650 0.0 0.30354333
7651 0.0 0.76479673
7652 0.0 0.64702666
7653 0.0 0.54550916
7654 0.0 0.57615435
7655 0.0 0.4270698
7656 0.0 1.4474455
7657 0.0 0.415567
7658 0.0 1.1239816
7659 0.0 0.91028476
7660 0.0 1.2125322
7661 0.0 0.22679222
7662 0.0 0.8297699
7663 0.0 0.607588
7664 0.0 0.907732
7665 0.0 1.1303186
7666 0.0 0.4150885
7667 0.0 1.0937395
7668 0.0 0.5393971
7669 0.0 0.5158017
7670 0.0 0.2595685
7671 0.0 1.2459465
7672 0.0 1.1315529
7673 0.0 0.88071007
7674 0.0 0.8476172
7675 0.0 0.7137882
7676 0.0 0.9061913
7677 0.0 0.633215
7678 0.0 0.36777157
7679 0.0 0.6354199
7680 1.0 0.61337596
7681 1.0 0.7938025
7682 1.0 0.7613185
7683 1.0 0.57317126
7684 1.0 0.7535053
7685 1.0 0.20199808
7686 1.0 0.5091809
7687 1.0 0.52621573
7688 1.0 0.8546083
7689 1.0 0.23964003
7690 1.0 0.24974504
7691 1.0 0.34792924
7692 1.0 0.30796078
7693 1.0 0.88346106
7694 1.0 0.8982543
7695 1.0 0.49594775
7696 1.0 0.40168154
7697 1.0 0.6842381
7698 1.0 0.4743484
7699 1.0 0.30919632
7700 1.0 0.5269299
7701 1.0 0.85540026
7702 1.0 0.45512143
7703 1.0 0.5654564
7704 1.0 0.8249974
7705 1.0 0.5999046
7706 1.0 1.1496005
7707 1.0 0.7541368
7708 1.0 0.15047649
7709 1.0 0.8159087
7710 1.0 0.4166973
7711 1.0 0.3289937
7712 1.0 0.9822381
7713 1.0 0.1692897
7714 1.0 0.8279985
7715 1.0 0.54622215
7716 1.0 0.67900753
7717 1.0 0.5386
7718 1.0 0.42468444
7719 1.0 1.116215
7720 1.0 0.5892224
7721 1.0 0.40889075
7722 1.0 0.7457291
7723 1.0 1.2431304
7724 1.0 0.22763593
7725 1.0 0.59656334
7726 1.0 0.689925
7727 1.0 0.18345651
7728 1.0 0.42838606
7729 1.0 0.3936242
7730 1.0 0.67958003
7731 1.0 0.94878775
7732 1.0 0.35031623
7733 1.0 0.65025246
7734 1.0 0.5211003
7735 1.0 1.2688388
7736 1.0 1.0254186
7737 1.0 0.4884365
7738 1.0 0.50745636
7739 1.0 0.59523624
7740 1.0 0.18647705
7741 1.0 0.37234434
7742 1.0 0.45218047
7743 1.0 0.5040539
7744 0.0 1.1411117
7745 0.0 0.68721634
7746 0.0 0.7785151
7747 0.0 0.83015764
7748 0.0 1.2945427
7749 0.0 0.63245547
7750 0.0 1.2852769
7751 0.0 0.47620904
7752 0.0 0.959792
7753 0.0 0.96403986
7754 0.0 0.9361718
7755 0.0 0.57891613
7756 0.0 1.0011612
7757 0.0 0.6238103
7758 0.0 0.8469796
7759 0.0 0.38673532
7760 0.0 0.9727814
7761 0.0 0.5985708
7762 0.0 1.1581877
7763 0.0 0.47682142
7764 0.0 0.64308983
7765 0.0 0.5075954
7766 0.0 1.0598211
7767 0.0 0.6538387
7768 0.0 1.1505444
7769 0.0 1.2202024
7770 0.0 0.9666096
7771 0.0 0.9073749
7772 0.0 0.83900493
7773 0.0 0.7003448
7774 0.0 0.4214983
7775 0.0 1.0766145
7776 0.0 1.4751977
7777 0.0 0.6302969
7778 0.0 0.7070475
7779 0.0 0.37830272
7780 0.0 0.5953558
7781 0.0 0.3807583
7782 0.0 0.9694509
7783 0.0 0.5266744
7784 0.0 0.58701104
7785 0.0 0.5423644
7786 0.0 1.1427683
7787 0.0 0.8645644
7788 0.0 0.66567147
7789 0.0 0.24412246
7790 0.0 0.5576074
7791 0.0 1.0176045
7792 0.0 1.4398409
7793 0.0 0.79139745
7794 0.0 0.76784366
7795 0.0 1.5509089
7796 0.0 1.3722544
7797 0.0 0.5444061
7798 0.0 0.64087415
7799 0.0 0.8070079
7800 0.0 0.8561451
7801 0.0 1.1476549
7802 0.0 1.2783798
7803 0.0 0.45569676
7804 0.0 0.637169
7805 0.0 1.0702033
7806 0.0 0.5851621
7807 0.0 0.8645706
7808 1.0 0.7669467
7809 1.0 0.6149735
7810 1.0 0.50702316
7811 1.0 0.39353022
7812 1.0 0.3465177
7813 1.0 0.3088511
7814 1.0 0.32592773
7815 1.0 0.2524163
7816 1.0 0.5997248
7817 1.0 1.0901299
7818 1.0 0.15669705
7819 1.0 0.8865237
7820 1.0 0.3603328
7821 1.0 0.36437896
7822 1.0 0.32091227
7823 1.0 0.28700113
7824 1.0 0.44331965
7825 1.0 0.5891308
7826 1.0 0.62324965
7827 1.0 0.4392072
7828 1.0 0.23930778
7829 1.0 0.5093993
7830 1.0 0.89438564
7831 1.0 0.82790554
7832 1.0 0.37614447
7833 1.0 0.6751446
7834 1.0 0.5279051
7835 1.0 0.50702316
7836 1.0 1.0227916
7837 1.0 0.40100485
7838 1.0 0.47757176
7839 1.0 0.33969477
7840 1.0 0.49739963
7841 1.0 0.36838338
7842 1.0 0.1622721
7843 1.0 0.49423018
7844 1.0 0.51288843
7845 1.0 0.7932389
7846 1.0 0.49181604
7847 1.0 0.6710699
7848 1.0 0.9271729
7849 1.0 0.7416345
7850 1.0 0.3916715
7851 1.0 0.5338831
7852 1.0 0.2146843
7853 1.0 0.9229123
7854 1.0 0.47966236
7855 1.0 0.4849209
7856 1.0 1.0351111
7857 1.0 0.32046893
7858 1.0 0.18848187
7859 1.0 0.69302994
7860 1.0 0.56322545
7861 1.0 1.116215
7862 1.0 0.43131134
7863 1.0 0.42118433
7864 1.0 0.47399575
7865 1.0 0.59219164
7866 1.0 0.49906734
7867 1.0 0.32862592
7868 1.0 0.3951646
7869 1.0 0.8266774
7870 1.0 1.1309643
7871 1.0 0.6775014
7872 0.0 0.5568338
7873 0.0 0.79826134
7874 0.0 1.2650254
7875 0.0 1.3534834
7876 0.0 1.2285945
7877 0.0 1.0142769
7878 0.0 0.95464253
7879 0.0 0.73390067
7880 0.0 0.40595517
7881 0.0 0.9455413
7882 0.0 0.88763046
7883 0.0 1.6910238
7884 0.0 0.6072183
7885 0.0 0.20038147
7886 0.0 0.9588796
7887 0.0 0.47492763
7888 0.0 0.635379
7889 0.0 1.2169373
7890 0.0 0.30597964
7891 0.0 0.65008646
7892 0.0 0.5111786
7893 0.0 1.1601743
7894 0.0 0.5058698
7895 0.0 0.40474412
7896 0.0 1.2315717
7897 0.0 0.83186704
7898 0.0 1.0760005
7899 0.0 0.66353506
7900 0.0 0.7531439
7901 0.0 0.85219103
7902 0.0 1.009825
7903 0.0 1.2008898
7904 0.0 0.80981404
7905 0.0 0.6454591
7906 0.0 0.6690892
7907 0.0 0.44455448
7908 0.0 0.59699064
7909 0.0 0.62750465
7910 0.0 0.8325865
7911 0.0 0.25776264
7912 0.0 0.78987867
7913 0.0 0.6012678
7914 0.0 1.3532395
7915 0.0 1.2157027
7916 0.0 0.89221215
7917 0.0 1.4039007
7918 0.0 0.788827
7919 0.0 0.4656654
7920 0.0 0.37270418
7921 0.0 0.5966124
7922 0.0 1.0752609
7923 0.0 1.0059717
7924 0.0 0.52222764
7925 0.0 0.49038067
7926 0.0 0.41305238
7927 0.0 0.64967614
7928 0.0 1.3104697
7929 0.0 1.3283209
7930 0.0 0.31338286
7931 0.0 0.7411852
7932 0.0 0.5210283
7933 0.0 1.0411825
7934 0.0 0.8231366
7935 0.0 0.5791346
7936 1.0 0.39440304
7937 1.0 1.1320258
7938 1.0 0.6780172
7939 1.0 0.470434
7940 1.0 0.80351484
7941 1.0 0.2353427
7942 1.0 0.2473142
7943 1.0 0.32592773
7944 1.0 0.3620883
7945 1.0 0.18916485
7946 1.0 0.44802317
7947 1.0 0.42728966
7948 1.0 0.56031495
7949 1.0 1.2764783
7950 1.0 0.4280561
7951 1.0 0.2948577
7952 1.0 0.40683338
7953 1.0 0.53940314
7954 1.0 0.6635436
7955 1.0 0.7732005
7956 1.0 1.2338936
7957 1.0 0.55074495
7958 1.0 0.9087355
7959 1.0 0.7303909
7960 1.0 0.69968414
7961 1.0 0.7630723
7962 1.0 1.0552522
7963 1.0 0.3987208
7964 1.0 0.18734759
7965 1.0 0.2945899
7966 1.0 0.36112335
7967 1.0 0.74378055
7968 1.0 0.713844
7969 1.0 0.3583208
7970 1.0 0.37710232
7971 1.0 0.6611692
7972 1.0 0.24511898
7973 1.0 0.92291397
7974 1.0 0.2536286
7975 1.0 0.2360936
7976 1.0 0.2353427
7977 1.0 1.2426068
7978 1.0 0.42701495
7979 1.0 0.49517944
7980 1.0 0.58269817
7981 1.0 0.2262854
7982 1.0 0.4027996
7983 1.0 0.6560804
7984 1.0 0.4051128
7985 1.0 1.0048006
7986 1.0 0.5192215
7987 1.0 0.7200378
7988 1.0 1.1369934
7989 1.0 0.9462706
7990 1.0 0.61247945
7991 1.0 0.7859592
7992 1.0 0.5632234
7993 1.0 0.952044
7994 1.0 0.73138136
7995 1.0 0.46483222
7996 1.0 0.56241745
7997 1.0 0.3793436
7998 1.0 0.26785037
7999 1.0 0.72659844
8000 0.0 1.2107918
8001 0.0 1.660006
8002 0.0 1.0907601
8003 0.0 1.3698657
8004 0.0 1.0954962
8005 0.0 1.4077774
8006 0.0 1.1833489
8007 0.0 0.6186561
8008 0.0 0.95473146
8009 0.0 0.6071678
8010 0.0 1.0861416
8011 0.0 1.5045478
8012 0.0 0.8346088
8013 0.0 1.1380363
8014 0.0 1.0180755
8015 0.0 0.5549373
8016 0.0 0.91342425
8017 0.0 0.9932431
8018 0.0 0.4251633
8019 0.0 0.28135678
8020 0.0 1.0898812
8021 0.0 0.41906342
8022 0.0 0.57959026
8023 0.0 0.8886894
8024 0.0 0.41221464
8025 0.0 0.7032106
8026 0.0 1.2645887
8027 0.0 0.52746975
8028 0.0 0.4772501
8029 0.0 0.4838712
8030 0.0 0.6642681
8031 0.0 1.0270363
8032 0.0 0.2366339
8033 0.0 1.0679172
8034 0.0 0.5979824
8035 0.0 1.4847312
8036 0.0 0.96976775
8037 0.0 0.4277629
8038 0.0 1.065022
8039 0.0 1.0320446
8040 0.0 0.9121889
8041 0.0 0.40540394
8042 0.0 0.6714537
8043 0.0 0.978521
8044 0.0 1.0851399
8045 0.0 0.9054037
8046 0.0 0.3180947
8047 0.0 0.66935253
8048 0.0 1.1933564
8049 0.0 0.60821104
8050 0.0 0.3683939
8051 0.0 0.45793882
8052 0.0 0.72287714
8053 0.0 1.0409157
8054 0.0 0.6835707
8055 0.0 1.1355313
8056 0.0 0.9753551
8057 0.0 1.2832888
8058 0.0 1.1166943
8059 0.0 1.0128914
8060 0.0 0.53226715
8061 0.0 0.79971504
8062 0.0 1.0753042
8063 0.0 0.72073036
8064 1.0 0.854072
8065 1.0 0.22520776
8066 1.0 0.6350101
8067 1.0 0.37255958
8068 1.0 0.5045447
8069 1.0 0.7007757
8070 1.0 0.27020252
8071 1.0 0.42376244
8072 1.0 0.4372216
8073 1.0 0.53940314
8074 1.0 0.26031327
8075 1.0 0.7104661
8076 1.0 0.5152383
8077 1.0 0.65697086
8078 1.0 0.259604
8079 1.0 0.91899633
8080 1.0 1.0303801
8081 1.0 0.47449645
8082 1.0 0.5334627
8083 1.0 0.6910752
8084 1.0 0.49399543
8085 1.0 0.343202
8086 1.0 0.68875223
8087 1.0 1.3619399
8088 1.0 0.41671914
8089 1.0 0.36082697
8090 1.0 0.40168154
8091 1.0 0.29862168
8092 1.0 0.39510182
8093 1.0 0.2306029
8094 1.0 0.8646021
8095 1.0 0.44212547
8096 1.0 0.40683338
8097 1.0 0.6039767
8098 1.0 0.26373574
8099 1.0 0.6686171
8100 1.0 0.75331277
8101 1.0 0.26810533
8102 1.0 0.36522105
8103 1.0 0.38348126
8104 1.0 0.62442315
8105 1.0 0.5326311
8106 1.0 0.3012985
8107 1.0 0.6709712
8108 1.0 0.42780954
8109 1.0 0.59945816
8110 1.0 0.28279623
8111 1.0 0.20359226
8112 1.0 0.60619605
8113 1.0 0.8193999
8114 1.0 0.28547356
8115 1.0 0.21310484
8116 1.0 0.5268497
8117 1.0 0.6122924
8118 1.0 0.29171318
8119 1.0 1.065003
8120 1.0 0.34479675
8121 1.0 0.3231916
8122 1.0 0.5742446
8123 1.0 0.47043443
8124 1.0 1.242606
8125 1.0 0.26715916
8126 1.0 0.5853447
8127 1.0 0.44064605
8128 0.0 0.51526576
8129 0.0 0.822883
8130 0.0 1.0318991
8131 0.0 0.70582837
8132 0.0 1.1076616
8133 0.0 1.5141648
8134 0.0 0.3600009
8135 0.0 0.74399567
8136 0.0 1.7742555
8137 0.0 1.3722769
8138 0.0 0.6425614
8139 0.0 0.7471901
8140 0.0 0.8370364
8141 0.0 1.122594
8142 0.0 0.39774024
8143 0.0 0.36420578
8144 0.0 0.27328274
8145 0.0 1.0473877
8146 0.0 0.9495016
8147 0.0 0.87969464
8148 0.0 0.54115826
8149 0.0 0.59097576
8150 0.0 0.61586624
8151 0.0 0.43740463
8152 0.0 0.70835185
8153 0.0 0.42171434
8154 0.0 0.40469536
8155 0.0 0.79774314
8156 0.0 0.6641343
8157 0.0 0.97333866
8158 0.0 0.8568144
8159 0.0 0.77040786
8160 0.0 1.3711451
